Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
101022,1022,66.50436819791,33.36850540208,172724210049457664,0.3427,2.691,0.616,-2.62,11.833697,0.002786,11.952138,0.002881,11.585085,0.003819,,,0.367053,0.118441,0.248612,,11424.4,3727.3582,6.9972,349.42972,3.787,,0.4054512,B      
43744,43744,330.97533751989,41.97126980952,1959868726212784512,1.0683,4.426,-4.376,0.663,12.579195,0.00276,12.868932,0.002825,12.124959,0.003801,11.91139,0.020963,0.743973,0.289737,0.454236,,7896.0,847.9486,1.8719,14.226412,1.807,0.894,0.44433978,A      
64841,64841,316.31863542033,45.09535586991,2162623721275557504,0.4971,4.139,-2.875,-2.977,14.064129,0.00276,14.520784,0.002912,13.431528,0.003816,13.016008,0.058162,1.089256,0.456656,0.632601,,7704.5,1697.3853,2.5266,25.829525,2.035,0.887,0.46756682,A      
78866,78866,110.99778607108,-18.1447028712,2931469459050893952,0.8355,2.871,-2.554,-1.311,11.904923,0.002765,11.97123,0.002856,11.774656,0.003816,11.710312,0.022098,0.196573,0.066306,0.130267,,9252.2,1323.1947,2.3638,27.471321,2.168,0.403,0.48648345,A      
39311,39311,320.13379387959,31.05487153433,1853525301603891072,1.2604,18.76,-11.243,-15.018,10.792846,0.005312,10.898972,0.013044,10.549257,0.013131,10.411518,0.027344,0.349714,0.106126,0.243588,,7702.2,754.9833,2.7759,25.64796,2.032,0.89,0.44128147,A      
175988,75988,21.70239463017,65.86418022291,525376621745106816,0.0862,1.53,-1.457,-0.467,17.421974,0.00289,18.083225,0.014702,16.615913,0.005933,,,1.467312,0.661251,0.806061,,9622.4,3308.8833,1.3551,14.904564,,,0.79905313,B      
22702,22702,32.08672028011,61.39863202864,508490631405722880,1.0057,8.224,5.796,-5.835,12.699602,0.002762,13.095307,0.002864,12.127716,0.003804,11.876865,0.00946,0.967591,0.395705,0.571886,,7985.7,921.7896,2.3151,22.76484,1.999,0.807,0.49892315,A      
163580,63580,22.65985681506,61.37591630491,510742190701731200,0.3815,1.661,-1.539,-0.626,10.090221,0.002773,10.452424,0.002922,9.53616,0.003838,,,0.916264,0.362203,0.554061,,13822.4,2983.9712,18.0268,,,,,B      
97479,97479,107.11787968117,2.12867187267,3114779934549238016,0.5887,2.569,-0.802,-2.441,13.087132,0.002769,13.332275,0.002871,12.689988,0.003816,12.495509,0.04208,0.642287,0.245143,0.397144,,6942.3,2009.3243,3.4109,17.665756,1.864,1.107,0.49184865,A      
51338,51338,350.22173761945,57.22136575904,2009383342586905472,1.1898,2.419,2.234,0.927,11.349584,0.002778,11.592399,0.002858,10.956217,0.00379,10.793748,0.009738,0.636182,0.242815,0.393367,1.5893,8766.6,939.7234,3.3031,37.46213,2.234,0.652,0.35787138,A      
50904,50904,337.0054760492,55.8167693138,2006713865803323648,2.8937,11.486,11.27,2.221,10.429607,0.002774,10.605427,0.002828,10.129467,0.003795,10.018627,0.008552,0.47596,0.175819,0.30014,,7615.7,350.134,1.6436,8.080586,1.619,0.74,0.5881777,A      
163912,63912,21.133668996,62.05971711071,511019405068072448,0.2907,1.455,-1.423,-0.306,13.526006,0.002775,13.902798,0.003473,12.844175,0.004492,,,1.058622,0.376792,0.68183,,15007.5,3686.57,4.9373,781.28217,4.847,,0.6461408,B      
63108,63108,283.50799338443,36.83966612629,2093908088512888832,2.9041,3.859,3.728,0.998,10.211491,0.002763,10.367544,0.002817,9.934631,0.003786,9.817461,0.004684,0.432913,0.156054,0.276859,,7340.2,348.1265,1.7671,8.068503,1.594,1.074,0.54787296,A      
54619,54619,294.23834244026,29.58902605446,2032318841601902080,0.4581,4.41,0.016,-4.41,12.718058,0.002761,13.011051,0.002864,12.255806,0.003806,12.051155,0.056409,0.755245,0.292994,0.462252,,6726.9,2323.8933,5.1401,45.586758,2.253,0.791,0.30200696,A      
171111,71111,29.87520871969,64.68427881233,518126613873931008,0.0352,1.284,-1.228,0.373,16.470938,0.002793,16.973299,0.00462,15.788174,0.004139,,,1.185125,0.502361,0.682764,,9673.7,4324.532,2.1311,36.95606,2.327,0.356,0.61657995,B      
67033,67033,320.1758110381,51.81461113505,2172314370069353728,0.956,11.046,-4.981,-9.859,12.07415,0.002783,12.358931,0.002972,11.526139,0.003824,11.3152,0.022115,0.832791,0.284781,0.548011,,7841.9,822.634,2.5216,31.84612,2.133,0.803,0.45131052,A      
73482,73482,335.83409422227,73.85194838856,2231345156495192960,1.6189,10.078,-5.758,-8.271,11.247855,0.002771,11.446084,0.002877,10.908467,0.003816,10.773586,0.012245,0.537617,0.198229,0.339388,,7821.8,594.0321,2.0236,14.252309,1.807,0.901,0.49517518,A      
102529,2529,82.97923600477,34.76514932444,182988769573923712,0.7597,3.217,-0.143,-3.214,10.659117,0.00277,10.719562,0.002869,10.518438,0.003817,,,0.201123,0.060445,0.140678,,13609.5,1306.7452,3.3742,353.81583,4.019,,0.6422187,B      
169811,69811,32.03969507395,64.49266756333,515071552099437824,0.1261,1.06,-1.053,0.118,15.781404,0.002774,16.093931,0.003529,15.29105,0.004091,,,0.802881,0.312528,0.490354,,11475.1,3410.0864,1.5293,39.54647,,,0.7565419,B      
99294,99294,102.0192206257,3.32460741407,3127342950107869312,0.8128,2.213,-2.041,-0.854,12.361515,0.002777,12.572271,0.00303,12.007843,0.003907,11.91488,0.129744,0.564428,0.210756,0.353672,,7207.6,1065.9572,2.2861,15.519061,1.809,1.162,0.4253696,A      
11485,11485,30.43618990961,43.90148921492,346653270091021184,0.3208,3.155,1.339,-2.857,12.590059,0.003303,12.705971,0.0029,12.156932,0.003922,12.045456,0.022446,0.549039,0.115911,0.433127,,7293.7,1250.7249,2.4532,14.013413,1.768,1.188,0.35081002,A      
167572,67572,24.53572933868,64.95431741425,513073120994489472,0.1449,1.527,-1.521,-0.14,14.565795,0.002765,15.004213,0.002963,13.934978,0.003847,,,1.069236,0.438418,0.630817,,12419.4,3819.0676,3.5818,296.23914,3.748,,0.5202245,B      
86546,86546,117.4924599746,-9.36311853187,3040746380677351808,0.6997,3.062,-3.062,-0.018,13.62303,0.002794,13.802539,0.003053,13.322557,0.003891,13.138775,0.21661,0.479981,0.179509,0.300472,,7468.1,1196.0741,1.3087,6.252798,1.552,0.443,0.6834908,A      
41944,41944,350.63154543852,36.47651855047,1913376358066075776,4.726,4.815,4.504,-1.702,8.776908,0.002762,8.889109,0.002813,8.553167,0.003786,8.455592,0.007364,0.335941,0.112201,0.223741,,7595.7,213.3447,1.9444,11.132014,1.711,0.993,0.4488492,A      
132015,32015,12.70232591368,56.57748779203,423844282065811840,0.3936,1.185,-0.863,-0.813,13.177887,0.00277,13.29591,0.002842,12.956333,0.003806,,,0.339577,0.118023,0.221554,,11096.1,3205.3228,3.2688,83.14118,2.844,0.211,0.49299386,B      
174964,74964,13.82843761938,65.24486905593,524371633760029824,0.2942,2.21,-1.922,-1.092,10.070231,0.002957,10.31169,0.004288,9.663196,0.004864,,,0.648495,0.241459,0.407036,,17384.5,2598.166,11.3058,,,,,B      
26831,26831,75.13669352,76.48825970094,551809465387877248,2.0845,2.194,-2.179,-0.251,9.286124,0.002766,9.392887,0.002824,9.07547,0.0038,9.00462,0.009632,0.317417,0.106763,0.210654,,8475.3,478.0564,3.2502,49.895706,2.375,0.596,0.43569642,A      
26835,26835,75.51340056374,77.03910810098,552119871264954752,1.1057,3.494,3.422,-0.71,12.178123,0.002774,12.426068,0.002924,11.778449,0.003829,11.60876,0.037798,0.647619,0.247946,0.399673,,7414.8,892.7877,2.2096,13.430729,1.761,1.133,0.48296055,A      
74610,74610,349.16239080877,77.05886963763,2281281813533538048,1.2911,5.707,-5.643,-0.85,11.770882,0.002766,11.92837,0.002862,11.497284,0.003805,11.368769,0.016109,0.431087,0.157489,0.273598,,7978.3,757.3457,1.8158,11.792198,1.758,0.717,0.5815545,A      
132880,32880,16.35533541362,59.53709567507,426232455675761152,0.4009,2.406,-2.203,-0.969,11.519796,0.002777,11.633219,0.002844,11.292377,0.003791,,,0.340841,0.113422,0.227419,,15936.9,2504.691,4.5198,915.75055,5.149,,0.76949173,B      
154101,54101,59.95062617556,55.86846789673,468712190497819008,0.2024,0.481,0.443,-0.186,15.239565,0.002792,15.585836,0.003264,14.709001,0.004024,,,0.876836,0.346272,0.530564,,11348.2,3793.1372,2.3343,88.3902,2.909,,0.62161624,B      
94468,94468,104.70334812645,-3.93354453172,3102577863744525696,1.3003,2.352,-2.139,0.977,11.725693,0.00277,11.828235,0.002908,11.536783,0.003806,11.457099,0.014357,0.291451,0.102542,0.18891,,7802.1,837.0234,1.8813,9.755186,1.708,0.534,0.5017674,A      
46898,46898,336.56315575594,44.69815384927,1983019012255802240,1.5246,6.782,6.76,-0.555,11.537454,0.002768,11.700254,0.002841,11.259114,0.003791,11.142809,0.009012,0.441139,0.1628,0.278339,,7099.1,612.3873,1.7905,9.853368,1.693,0.722,0.49887642,A      
36295,36295,302.39303531296,18.13865991943,1809882867614849024,3.2105,6.17,4.848,-3.816,8.367392,0.002916,8.467205,0.00281,8.093484,0.003798,8.009131,0.00589,0.373721,0.099813,0.273908,,7422.8,295.0779,3.3415,32.81319,2.137,0.861,0.42957515,A      
184044,84044,295.37091762677,19.34341855578,1824516130479747712,0.3182,6.047,-2.339,-5.576,15.54301,0.002781,16.03073,0.004327,14.837838,0.005272,,,1.192891,0.48772,0.705172,,10307.7,4889.402,3.5944,45.100258,2.479,0.243,0.4354932,B      
50382,50382,333.34944087167,53.15417513,2004537829213810304,8.1088,16.908,-1.246,16.862,7.231098,0.002766,7.326651,0.002846,7.03143,0.00381,6.946076,0.004795,0.295221,0.095553,0.199668,,7668.8,122.3574,2.199,15.25197,1.819,0.991,0.41077024,A      
165210,65210,28.51330726852,62.08550206845,511723917144537088,0.3143,1.264,-1.196,-0.412,10.94438,0.002766,11.127934,0.002827,10.606689,0.003799,,,0.521244,0.183554,0.33769,,15868.8,3058.1052,8.4576,,,,,B      
87869,87869,110.60455198695,-9.678349092,3047583006545309312,1.6088,3.364,-0.421,-3.338,11.196177,0.002782,11.307179,0.002832,10.990323,0.003789,10.900377,0.0134,0.316856,0.111003,0.205853,,7697.3,564.1266,1.6626,10.503931,1.714,0.756,0.42503363,A      
21194,21194,79.57396609156,63.63247697371,478151910134181888,1.3211,1.797,-1.397,-1.131,11.617213,0.002782,11.783393,0.002843,11.325197,0.0038,11.198327,0.00905,0.458196,0.16618,0.292016,,8899.9,778.5425,1.9601,19.658043,2.013,0.417,0.69747716,A      
137653,37653,6.41795377466,62.80177446299,430579031305980672,0.4067,3.452,-3.26,-1.135,12.859291,0.00277,13.001257,0.002897,12.595973,0.003806,,,0.405284,0.141966,0.263318,,14137.0,2453.7178,2.6525,249.16528,3.914,,0.7703721,B      
129659,29659,24.29824229435,53.65542149598,408798942901225728,0.3844,0.039,-0.026,0.03,12.64358,0.002764,12.766956,0.002888,12.419192,0.003814,,,0.347764,0.123376,0.224388,,9992.4,3809.2932,5.266,104.55081,2.863,0.339,0.3975281,B      
45021,45021,322.23097781754,45.16807988147,1971233518925883648,2.3352,4.862,3.859,-2.957,10.709828,0.002763,10.831155,0.002836,10.48851,0.003792,10.394877,0.009367,0.342645,0.121326,0.221318,,7845.2,440.5941,1.6167,8.46287,1.656,0.506,0.57459515,A      
116171,16171,77.14640686665,46.94245100618,206862602984921088,0.2396,0.801,0.796,-0.093,15.323853,0.002774,15.603056,0.003266,14.875611,0.003976,,,0.727445,0.279203,0.448241,,9878.0,4275.8735,2.4171,51.230278,2.484,0.355,0.48846734,B      
164197,64197,26.87132061834,61.03739115275,511211613448727808,0.334,1.008,-0.981,-0.231,14.210198,0.002761,14.508784,0.002885,13.735164,0.003824,,,0.773621,0.298586,0.475035,,11354.8,3181.5156,2.8781,94.33841,2.938,,0.49707875,B      
21233,21233,76.95482503413,64.56046006662,479140749045522560,0.4912,1.934,-1.665,-0.984,14.350181,0.002763,14.655919,0.002926,13.881067,0.003843,13.628168,0.057164,0.774852,0.305738,0.469113,,7151.4,1398.316,1.4634,8.789901,1.606,1.317,0.5482611,A      
27259,27259,12.37398801268,81.34547875398,566531582486586624,3.2252,12.133,-11.254,-4.534,9.27212,0.002798,9.372983,0.00284,9.057129,0.003809,8.969057,0.006904,0.315854,0.100863,0.214991,1.6616,9929.5,311.6808,1.9523,34.0988,2.324,0.246,0.8211509,A      
67110,67110,321.37580623913,52.50643636367,2172722185806877440,2.6009,7.374,1.12,-7.288,9.739623,0.002788,9.851521,0.002844,9.531585,0.003794,9.43027,0.007572,0.319936,0.111897,0.208038,1.6426,7902.6,398.949,2.2726,16.719526,1.872,0.874,0.42626202,A      
63924,63924,289.60131093609,48.55477917987,2129486742898094208,1.7341,5.65,2.983,4.799,8.718708,0.002778,8.738502,0.002857,8.651621,0.003798,8.612807,0.006516,0.086881,0.019794,0.067087,,9381.8,583.2258,4.0786,114.928024,2.885,0.372,0.42831066,A      
88864,88864,103.44110625167,-8.17374529208,3051017155011682816,0.8382,2.219,0.931,-2.014,11.927408,0.002767,12.066214,0.002871,11.671211,0.003795,11.56447,0.031171,0.395002,0.138805,0.256197,,9043.2,1350.7706,2.8229,34.849823,2.242,0.516,0.54026896,A      
181698,81698,314.71300921927,11.58671298584,1756926573670489600,1.5007,22.073,-14.122,-16.964,14.949786,0.002977,14.861985,0.003107,13.804812,0.003883,,,1.057174,-0.087801,1.144975,,11601.7,11356.86,11.2648,5.3055596,,,0.25319764,B      
55497,55497,297.86997639832,34.5441227305,2035508494805665280,0.5653,2.97,-0.242,-2.961,12.519281,0.002761,12.913777,0.002859,11.941581,0.003826,11.707559,0.033196,0.972197,0.394496,0.577701,,7183.2,2407.759,7.453,66.797264,2.471,0.618,0.18559028,A      
165950,65950,25.64656965995,63.80875265399,512131217486213248,-0.0243,1.322,-1.312,0.161,15.793255,0.002873,16.607029,0.003828,14.853438,0.003942,,,1.753591,0.813774,0.939817,,10211.6,4812.3804,5.0284,,,,,B      
162397,62397,24.44823462391,61.23052396644,509951573125668608,0.2848,1.098,-0.969,-0.515,11.731618,0.002766,11.895126,0.002823,11.42931,0.003798,,,0.465817,0.163508,0.302308,,15345.3,2871.138,5.2656,1506.446,5.591,,0.6528887,B      
43316,43316,322.95411271736,33.81666583269,1950349974876714368,3.8698,1.525,-0.504,-1.439,8.556947,0.002762,8.662669,0.002813,8.332722,0.003801,8.225906,0.007603,0.329947,0.105722,0.224225,,7681.6,262.7679,2.647,21.081669,1.949,0.945,0.39523104,A      
116205,16205,75.1750787027,46.19541493041,206898096595564800,0.2104,0.508,0.415,-0.293,15.755274,0.002779,16.19007,0.003805,15.130703,0.004333,,,1.059366,0.434795,0.624571,,9746.4,6808.7393,4.1873,149.10745,3.069,0.318,0.40951088,B      
178866,78866,117.0791363613,48.352142737,933799149409100160,0.2729,3.763,-2.755,-2.562,15.957835,0.002881,15.865481,0.004728,16.140501,0.008406,,,-0.27502,-0.092354,-0.182666,,15277.0,11418.676,1.6605,152.99059,,,1.2596883,B      
118897,18897,65.19977692375,46.29685541146,233043001336701568,0.8134,3.881,1.259,-3.671,11.609812,0.003056,11.712155,0.002864,11.201506,0.003809,11.036378,0.037855,0.51065,0.102344,0.408306,,11566.8,838.6443,2.0397,124.30535,3.095,,0.77829665,B      
168309,68309,37.31030844032,62.69484461126,514057733656384896,0.0603,1.426,-1.346,0.473,16.868399,0.0028,17.38295,0.004638,16.115433,0.004361,,,1.267517,0.514551,0.752966,,9843.4,5206.4336,2.3222,46.56821,2.439,0.354,0.4721124,B      
93178,93178,123.66265282003,1.15740123407,3089797415455513728,7.7054,4.145,3.329,2.47,7.466923,0.002793,7.537992,0.003061,7.302716,0.003821,7.240416,0.005146,0.235275,0.071069,0.164207,,7922.5,129.6997,1.9513,13.410895,1.796,0.82,0.48957846,A      
48809,48809,350.79923660395,56.05110140766,1997026206280888832,0.4703,2.377,-0.699,-2.272,14.604467,0.002778,15.015333,0.00312,14.002991,0.003952,13.838541,0.08625,1.012343,0.410866,0.601477,,7155.0,2610.066,2.9813,14.790342,1.812,0.967,0.49109608,A      
27490,27490,132.70010769431,6.34804893686,582924918602950912,1.5552,13.935,-11.183,-8.315,11.0576,0.002776,11.135725,0.002819,10.904331,0.003793,10.831915,0.009433,0.231394,0.078125,0.153269,,8537.0,612.4821,1.6698,14.307081,1.873,0.439,0.71499664,A      
70538,70538,326.40310800598,59.29521913516,2202670683532110720,0.2808,4.666,-3.961,-2.467,14.583303,0.002826,15.16219,0.003776,13.844332,0.004069,13.594778,0.123348,1.317858,0.578887,0.738971,,7364.1,4302.4907,6.3659,65.16543,2.423,0.654,0.2654068,A      
134610,34610,8.19742246658,58.103088394,427887736074881920,0.2343,1.923,-1.633,-1.015,15.325226,0.00278,15.574217,0.003516,14.892603,0.004599,,,0.681614,0.248991,0.432623,,9724.3,3289.2166,1.7915,25.327784,2.19,,0.5606082,B      
98610,98610,91.97235112156,0.33659047361,3122391097631288064,2.1147,5.082,-2.403,-4.478,9.703011,0.002782,9.796158,0.002962,9.512521,0.003836,9.429916,0.017822,0.283637,0.093147,0.19049,,9296.7,487.9475,2.5453,41.33508,2.336,0.466,0.58272445,A      
79592,79592,107.63525174125,-17.32254757362,2934947179968116480,0.2887,2.098,-2.011,0.597,13.561034,0.00277,13.856111,0.002965,13.086179,0.003827,12.780062,0.034123,0.769932,0.295076,0.474855,,7237.8,2986.472,4.5241,59.067398,2.355,0.698,0.27168325,A      
132797,32797,14.22424058164,59.82735135683,426120511656037632,0.4336,2.216,-1.681,-1.444,12.9735,0.002788,13.111843,0.002962,12.722317,0.003857,,,0.389526,0.138343,0.251184,,13178.6,3168.4814,3.359,154.78606,3.471,,0.5947233,B      
102896,2896,80.27751366063,34.5851430637,183535742246579072,0.1739,0.485,0.153,-0.46,15.76246,0.002801,16.318022,0.004591,15.029795,0.004671,,,1.288227,0.555562,0.732665,,9800.5,4354.475,3.2589,91.98946,2.773,0.367,0.42665225,B      
109338,9338,83.30337371099,44.12657527829,195800519577529856,0.2182,0.701,0.43,-0.553,13.685657,0.002799,13.837233,0.002917,13.413637,0.003819,,,0.423595,0.151576,0.272019,,11628.8,3877.983,3.2762,182.01205,3.333,0.204,0.5177227,B      
79421,79421,107.85529769009,-18.02414975939,2934303656429509504,1.4269,4.207,-3.976,-1.374,11.748957,0.002768,11.906477,0.002827,11.471413,0.003791,11.372621,0.011934,0.435064,0.15752,0.277544,,7245.8,589.8314,1.504,8.416149,1.625,0.847,0.52522993,A      
108559,8559,79.72124717719,40.84798857877,194857203023106688,0.1747,0.481,0.397,-0.271,16.77751,0.002817,17.23392,0.005835,16.14723,0.005801,,,1.086689,0.456409,0.63028,,9601.8,3851.8196,1.5603,18.3853,2.116,,0.5132518,B      
151911,51911,38.65957526956,61.7833434309,465915376514775936,0.464,0.874,-0.833,-0.265,13.345736,0.002761,13.705261,0.002851,12.797367,0.003799,,,0.907894,0.359526,0.548368,,13675.8,2707.392,3.6941,236.62946,3.753,,0.56261784,B      
76840,76840,96.99437530164,-29.87642841823,2895112865823340416,0.9233,6.244,4.388,4.442,12.100488,0.002778,12.19508,0.002911,11.929698,0.003831,11.832,0.019923,0.265382,0.094592,0.17079,,8595.3,1142.1448,1.9865,16.385918,1.921,0.498,0.63193035,A      
118460,18460,65.36177171021,43.7095881096,229550887986975488,0.3222,2.122,0.981,-1.882,13.621065,0.002821,13.847951,0.003381,13.238219,0.003949,,,0.609732,0.226886,0.382846,,12729.1,2628.128,2.5451,179.26393,3.462,,0.68014884,B      
147292,47292,34.66828518926,57.40760708137,458569848568792960,0.4516,1.619,-0.952,-1.31,10.630381,0.002785,10.816691,0.002972,10.29266,0.003817,,,0.524032,0.186311,0.337721,,15000.7,2563.1887,8.378,2190.28,5.955,,0.4859295,B      
39560,39560,309.22577970796,27.46029602776,1857177776158325760,1.2861,5.486,3.623,-4.12,12.052067,0.002763,12.263345,0.002851,11.701837,0.003801,11.559735,0.015844,0.561508,0.211278,0.35023,,7447.1,794.4287,1.934,9.928943,1.666,1.051,0.5277552,A      
68712,68712,309.90056375762,53.97607488728,2183331064267754752,0.5055,3.757,-1.423,-3.477,14.404454,0.002762,14.835109,0.003041,13.795214,0.003837,13.455834,0.063256,1.039895,0.430655,0.609241,,7300.0,1745.6674,2.2496,14.061313,1.77,1.175,0.43812767,A      
23804,23804,31.5554491215,66.29590410729,518694168026911744,1.3619,5.373,-5.326,-0.705,11.177442,0.002776,11.577643,0.002842,10.603719,0.003793,10.342315,0.00926,0.973925,0.400202,0.573723,,6880.5,799.6395,4.3547,77.91976,2.648,0.437,0.73056364,A      
163367,63367,22.51132028102,60.68744725493,510605576382958976,0.3628,1.462,-1.381,-0.479,13.640567,0.002818,13.807156,0.003219,13.344831,0.00401,,,0.462325,0.166589,0.295736,,12581.3,3223.626,2.7582,111.382904,3.199,,0.59077954,B      
90179,90179,111.51837460684,-6.39195064982,3055054394210945280,0.9867,3.557,-3.498,0.648,12.15376,0.002856,12.295812,0.004356,11.923434,0.006556,11.789143,0.03492,0.372377,0.142052,0.230326,,7539.5,1082.8738,2.0136,9.401324,1.656,0.955,0.6214139,A      
153376,53376,41.70044821148,63.30418438993,467571442882148480,0.3438,1.762,-1.756,0.149,13.83555,0.003782,14.194911,0.007235,13.274575,0.008863,,,0.920336,0.359361,0.560975,,12371.6,3524.4453,4.1368,206.7672,3.491,,0.4926614,B      
36115,36115,299.42951256961,14.69466102033,1807498095613998592,1.1401,3.785,3.65,1.004,11.491107,0.00278,11.546845,0.002848,11.380971,0.003789,11.333548,0.012974,0.165874,0.055738,0.110136,,8336.3,748.1117,1.6668,20.0769,2.054,0.272,0.6188457,A      
177116,77116,7.61690307655,68.85944993656,529704196432558464,0.184,1.424,-1.384,-0.336,16.146086,0.002798,16.710997,0.006211,15.40503,0.004411,,,1.305966,0.564911,0.741056,,9760.8,3139.1934,1.9883,35.842945,2.323,0.322,0.63096106,B      
